Instance 	 ip_model 	 	 lr_model 	 	 greedy 	 	 UB 	 
 	 objval 	 time 	 objval 	 time 	 objval 	 time 	 objval 	 time 
1 	 14880.00 	 0.03 	 14880.00 	 0.01 	 14880 	 0.00	 16714 	 0.00 	 0.00 	 0.00 
2 	 14100.00 	 0.03 	 14100.00 	 0.01 	 14100 	 0.00	 16620 	 0.00 	 0.00 	 0.00 
3 	 17296.00 	 0.06 	 17294.00 	 0.02 	 17296 	 0.00	 19552 	 0.00 	 0.00 	 2.00 
4 	 11910.00 	 0.03 	 11910.00 	 0.01 	 11910 	 0.00	 13604 	 0.00 	 0.00 	 0.00 
5 	 15534.00 	 0.06 	 15532.00 	 0.01 	 15534 	 0.00	 17003 	 0.00 	 0.00 	 2.00 
6 	 17672.00 	 0.03 	 17672.00 	 0.01 	 17672 	 0.00	 19967 	 0.00 	 0.00 	 0.00 
7 	 15671.00 	 0.03 	 15671.00 	 0.01 	 15671 	 0.00	 17311 	 0.00 	 0.00 	 0.00 
8 	 15263.00 	 0.03 	 15263.00 	 0.02 	 15263 	 0.00	 16351 	 0.00 	 0.00 	 0.00 
9 	 17591.00 	 0.03 	 17591.00 	 0.02 	 17591 	 0.00	 19262 	 0.00 	 0.00 	 0.00 
10 	 14639.00 	 0.03 	 14639.00 	 0.01 	 14639 	 0.00	 15732 	 0.00 	 0.00 	 0.00 
11 	 18166.00 	 0.03 	 18166.00 	 0.01 	 18166 	 0.00	 19483 	 0.00 	 0.00 	 0.00 
12 	 14310.00 	 0.03 	 14310.00 	 0.01 	 14310 	 0.00	 16918 	 0.00 	 0.00 	 0.00 
13 	 13866.00 	 0.03 	 13866.00 	 0.02 	 13866 	 0.00	 14971 	 0.00 	 0.00 	 0.00 
14 	 11393.00 	 0.03 	 11393.00 	 0.01 	 11393 	 0.00	 12948 	 0.00 	 0.00 	 0.00 
15 	 12827.00 	 0.03 	 12827.00 	 0.02 	 12827 	 0.00	 14715 	 0.00 	 0.00 	 0.00 
16 	 16265.00 	 0.03 	 16265.00 	 0.02 	 16265 	 0.00	 17441 	 0.00 	 0.00 	 0.00 
17 	 18928.00 	 0.06 	 18927.00 	 0.01 	 18928 	 0.00	 20216 	 0.00 	 0.00 	 1.00 
18 	 15333.00 	 0.03 	 15333.00 	 0.01 	 15333 	 0.00	 17502 	 0.00 	 0.00 	 0.00 
19 	 13661.00 	 0.03 	 13661.00 	 0.02 	 13661 	 0.00	 15592 	 0.00 	 0.00 	 0.00 
20 	 13271.00 	 0.03 	 13271.00 	 0.01 	 13271 	 0.00	 15255 	 0.00 	 0.00 	 0.00 
21 	 15032.00 	 0.03 	 15032.00 	 0.01 	 15032 	 0.00	 16396 	 0.00 	 0.00 	 0.00 
22 	 15028.00 	 0.03 	 15028.00 	 0.02 	 15028 	 0.00	 16651 	 0.00 	 0.00 	 0.00 
23 	 17209.00 	 0.03 	 17209.00 	 0.01 	 17209 	 0.00	 18757 	 0.00 	 0.00 	 0.00 
