Instance 	 ip_model 	 	 lr_model 	 	 greedy 	 	 UB 	 
 	 objval 	 time 	 objval 	 time 	 objval 	 time 	 objval 	 time 
1 	 14966.00 	 0.03 	 14966.00 	 0.01 	 14966 	 0.01	 16714 	 0.00 	 0.00 	 0.00 
2 	 14225.00 	 0.03 	 14225.00 	 0.01 	 14225 	 0.01	 16620 	 0.00 	 0.00 	 0.00 
3 	 17602.00 	 0.13 	 17595.50 	 0.02 	 17602 	 0.01	 19552 	 0.00 	 0.00 	 6.50 
4 	 12054.00 	 0.07 	 12051.50 	 0.02 	 12054 	 0.01	 13604 	 0.00 	 0.00 	 2.50 
5 	 15663.00 	 0.09 	 15658.00 	 0.01 	 15663 	 0.01	 17003 	 0.00 	 0.00 	 5.00 
6 	 17823.00 	 0.03 	 17823.00 	 0.01 	 17823 	 0.01	 19967 	 0.00 	 0.00 	 0.00 
7 	 15748.00 	 0.03 	 15748.00 	 0.01 	 15748 	 0.01	 17311 	 0.00 	 0.00 	 0.00 
8 	 15327.00 	 0.03 	 15327.00 	 0.01 	 15327 	 0.01	 16351 	 0.00 	 0.00 	 0.00 
9 	 17650.00 	 0.03 	 17650.00 	 0.02 	 17650 	 0.01	 19262 	 0.00 	 0.00 	 0.00 
10 	 14709.00 	 0.03 	 14709.00 	 0.01 	 14709 	 0.01	 15732 	 0.00 	 0.00 	 0.00 
11 	 18182.00 	 0.03 	 18182.00 	 0.01 	 18182 	 0.01	 19483 	 0.00 	 0.00 	 0.00 
12 	 14519.00 	 0.10 	 14509.00 	 0.01 	 14520 	 0.01	 16918 	 0.00 	 1.00 	 10.00 
13 	 13885.00 	 0.03 	 13885.00 	 0.01 	 13885 	 0.01	 14971 	 0.00 	 0.00 	 0.00 
14 	 11419.00 	 0.02 	 11419.00 	 0.01 	 11419 	 0.01	 12948 	 0.00 	 0.00 	 0.00 
15 	 12963.00 	 0.06 	 12960.50 	 0.02 	 12963 	 0.01	 14715 	 0.00 	 0.00 	 2.50 
16 	 16362.00 	 0.05 	 16361.00 	 0.02 	 16362 	 0.01	 17441 	 0.00 	 0.00 	 1.00 
17 	 18987.00 	 0.03 	 18987.00 	 0.01 	 18987 	 0.01	 20216 	 0.00 	 0.00 	 0.00 
18 	 15460.00 	 0.03 	 15460.00 	 0.02 	 15460 	 0.01	 17502 	 0.00 	 0.00 	 0.00 
19 	 13859.00 	 0.03 	 13859.00 	 0.01 	 13859 	 0.01	 15592 	 0.00 	 0.00 	 0.00 
20 	 13430.00 	 0.03 	 13430.00 	 0.02 	 13430 	 0.01	 15255 	 0.00 	 0.00 	 0.00 
21 	 15052.00 	 0.05 	 15051.50 	 0.01 	 15053 	 0.01	 16396 	 0.00 	 1.00 	 0.50 
22 	 15069.00 	 0.03 	 15069.00 	 0.01 	 15069 	 0.01	 16651 	 0.00 	 0.00 	 0.00 
23 	 17263.00 	 0.06 	 17261.50 	 0.01 	 17263 	 0.01	 18757 	 0.00 	 0.00 	 1.50 
24 	 14843.00 	 0.03 	 14843.00 	 0.02 	 14843 	 0.01	 16071 	 0.00 	 0.00 	 0.00 
25 	 14075.00 	 0.07 	 14070.00 	 0.01 	 14075 	 0.01	 15947 	 0.00 	 0.00 	 5.00 
26 	 12046.00 	 0.03 	 12046.00 	 0.01 	 12046 	 0.01	 13800 	 0.00 	 0.00 	 0.00 
27 	 15370.00 	 0.03 	 15370.00 	 0.02 	 15370 	 0.01	 17410 	 0.00 	 0.00 	 0.00 
28 	 18113.00 	 0.03 	 18113.00 	 0.03 	 18113 	 0.01	 20067 	 0.00 	 0.00 	 0.00 
29 	 17272.00 	 0.03 	 17272.00 	 0.01 	 17272 	 0.01	 19204 	 0.00 	 0.00 	 0.00 
30 	 15973.00 	 0.03 	 15973.00 	 0.01 	 15973 	 0.01	 18448 	 0.00 	 0.00 	 0.00 
31 	 14719.00 	 0.02 	 14719.00 	 0.01 	 14719 	 0.01	 16584 	 0.00 	 0.00 	 0.00 
32 	 10830.00 	 0.03 	 10830.00 	 0.01 	 10830 	 0.01	 12568 	 0.00 	 0.00 	 0.00 
33 	 14670.00 	 0.08 	 14665.50 	 0.01 	 14670 	 0.01	 17160 	 0.00 	 0.00 	 4.50 
34 	 15760.00 	 0.03 	 15760.00 	 0.01 	 15760 	 0.01	 17439 	 0.00 	 0.00 	 0.00 
35 	 15576.00 	 0.06 	 15573.50 	 0.02 	 15579 	 0.01	 17062 	 0.00 	 3.00 	 2.50 
36 	 14865.00 	 0.06 	 14865.00 	 0.02 	 14865 	 0.01	 16619 	 0.00 	 0.00 	 0.00 
37 	 17177.00 	 0.06 	 17176.50 	 0.01 	 17177 	 0.01	 18352 	 0.00 	 0.00 	 0.50 
38 	 14343.00 	 0.03 	 14343.00 	 0.02 	 14365 	 0.01	 16004 	 0.00 	 22.00 	 0.00 
39 	 16241.00 	 0.04 	 16241.00 	 0.02 	 16241 	 0.01	 17540 	 0.00 	 0.00 	 0.00 
40 	 13753.00 	 0.05 	 13751.50 	 0.01 	 13753 	 0.01	 15131 	 0.00 	 0.00 	 1.50 
41 	 13685.00 	 0.03 	 13685.00 	 0.02 	 13685 	 0.01	 15794 	 0.00 	 0.00 	 0.00 
42 	 14471.00 	 0.07 	 14471.00 	 0.01 	 14473 	 0.01	 15549 	 0.00 	 2.00 	 0.00 
43 	 16173.00 	 0.03 	 16173.00 	 0.01 	 16173 	 0.01	 16960 	 0.00 	 0.00 	 0.00 
44 	 12781.00 	 0.04 	 12781.00 	 0.02 	 12781 	 0.01	 14450 	 0.00 	 0.00 	 0.00 
45 	 14199.00 	 0.03 	 14199.00 	 0.01 	 14199 	 0.01	 15481 	 0.00 	 0.00 	 0.00 
46 	 12971.00 	 0.03 	 12971.00 	 0.01 	 12971 	 0.01	 13892 	 0.00 	 0.00 	 0.00 
47 	 12924.00 	 0.03 	 12924.00 	 0.01 	 12924 	 0.01	 14452 	 0.00 	 0.00 	 0.00 
48 	 16093.00 	 0.03 	 16093.00 	 0.01 	 16093 	 0.01	 17447 	 0.00 	 0.00 	 0.00 
49 	 13713.00 	 0.03 	 13713.00 	 0.01 	 13713 	 0.01	 15723 	 0.00 	 0.00 	 0.00 
50 	 10112.00 	 0.03 	 10112.00 	 0.01 	 10112 	 0.01	 11861 	 0.00 	 0.00 	 0.00 
51 	 12496.00 	 0.03 	 12496.00 	 0.01 	 12496 	 0.01	 14349 	 0.00 	 0.00 	 0.00 
52 	 14993.00 	 0.03 	 14993.00 	 0.02 	 14993 	 0.01	 17342 	 0.00 	 0.00 	 0.00 
53 	 14031.00 	 0.04 	 14031.00 	 0.02 	 14031 	 0.01	 14881 	 0.00 	 0.00 	 0.00 
54 	 16720.00 	 0.03 	 16720.00 	 0.02 	 16720 	 0.01	 17892 	 0.00 	 0.00 	 0.00 
55 	 14126.00 	 0.04 	 14126.00 	 0.02 	 14126 	 0.01	 15978 	 0.00 	 0.00 	 0.00 
56 	 18169.00 	 0.04 	 18169.00 	 0.02 	 18169 	 0.01	 19540 	 0.00 	 0.00 	 0.00 
57 	 11418.00 	 0.03 	 11418.00 	 0.02 	 11418 	 0.01	 13334 	 0.00 	 0.00 	 0.00 
58 	 13955.00 	 0.04 	 13955.00 	 0.02 	 13955 	 0.01	 16355 	 0.00 	 0.00 	 0.00 
59 	 15724.00 	 0.07 	 15722.00 	 0.01 	 15724 	 0.01	 18591 	 0.00 	 0.00 	 2.00 
60 	 15342.00 	 0.03 	 15342.00 	 0.01 	 15342 	 0.01	 17128 	 0.00 	 0.00 	 0.00 
61 	 15938.00 	 0.03 	 15938.00 	 0.02 	 15938 	 0.01	 17404 	 0.00 	 0.00 	 0.00 
62 	 13329.00 	 0.04 	 13329.00 	 0.02 	 13329 	 0.01	 15200 	 0.00 	 0.00 	 0.00 
63 	 15133.00 	 0.06 	 15132.00 	 0.02 	 15135 	 0.01	 16714 	 0.00 	 2.00 	 1.00 
64 	 17219.00 	 0.04 	 17219.00 	 0.01 	 17219 	 0.01	 19364 	 0.00 	 0.00 	 0.00 
65 	 12269.00 	 0.03 	 12269.00 	 0.02 	 12269 	 0.01	 14020 	 0.00 	 0.00 	 0.00 
66 	 18131.00 	 0.03 	 18131.00 	 0.01 	 18131 	 0.01	 20071 	 0.00 	 0.00 	 0.00 
67 	 16575.00 	 0.07 	 16567.50 	 0.02 	 16575 	 0.01	 18093 	 0.00 	 0.00 	 7.50 
68 	 14307.00 	 0.04 	 14307.00 	 0.02 	 14307 	 0.01	 16473 	 0.00 	 0.00 	 0.00 
69 	 12953.00 	 0.04 	 12953.00 	 0.02 	 12953 	 0.01	 14625 	 0.00 	 0.00 	 0.00 
70 	 13004.00 	 0.08 	 13000.00 	 0.01 	 13004 	 0.01	 14561 	 0.00 	 0.00 	 4.00 
71 	 15810.00 	 0.04 	 15810.00 	 0.01 	 15810 	 0.01	 17309 	 0.00 	 0.00 	 0.00 
72 	 12562.00 	 0.11 	 12560.00 	 0.02 	 12562 	 0.01	 14255 	 0.00 	 0.00 	 2.00 
73 	 13764.00 	 0.04 	 13764.00 	 0.02 	 13764 	 0.01	 15312 	 0.00 	 0.00 	 0.00 
74 	 19335.00 	 0.10 	 19329.50 	 0.02 	 19339 	 0.01	 21541 	 0.00 	 4.00 	 5.50 
75 	 13849.00 	 0.03 	 13849.00 	 0.01 	 13849 	 0.01	 15400 	 0.00 	 0.00 	 0.00 
76 	 14858.00 	 0.04 	 14858.00 	 0.02 	 14858 	 0.01	 16872 	 0.00 	 0.00 	 0.00 
77 	 14637.00 	 0.03 	 14637.00 	 0.01 	 14637 	 0.01	 17254 	 0.00 	 0.00 	 0.00 
78 	 16224.00 	 0.06 	 16222.50 	 0.02 	 16226 	 0.01	 18507 	 0.00 	 2.00 	 1.50 
79 	 11250.00 	 0.08 	 11242.00 	 0.01 	 11250 	 0.01	 13175 	 0.00 	 0.00 	 8.00 
80 	 14080.00 	 0.08 	 14075.50 	 0.02 	 14083 	 0.01	 15867 	 0.00 	 3.00 	 4.50 
81 	 15700.00 	 0.03 	 15700.00 	 0.01 	 15700 	 0.01	 17356 	 0.00 	 0.00 	 0.00 
82 	 12857.00 	 0.02 	 12857.00 	 0.01 	 12857 	 0.01	 13940 	 0.00 	 0.00 	 0.00 
83 	 14394.00 	 0.03 	 14394.00 	 0.01 	 14394 	 0.01	 15530 	 0.00 	 0.00 	 0.00 
84 	 17695.00 	 0.03 	 17695.00 	 0.02 	 17695 	 0.01	 18382 	 0.00 	 0.00 	 0.00 
85 	 13942.00 	 0.04 	 13942.00 	 0.02 	 13942 	 0.01	 15611 	 0.00 	 0.00 	 0.00 
86 	 16912.00 	 0.10 	 16906.00 	 0.02 	 16912 	 0.01	 18892 	 0.00 	 0.00 	 6.00 
87 	 18142.00 	 0.04 	 18142.00 	 0.02 	 18142 	 0.01	 20464 	 0.00 	 0.00 	 0.00 
88 	 14046.00 	 0.04 	 14046.00 	 0.02 	 14046 	 0.01	 15903 	 0.00 	 0.00 	 0.00 
89 	 13212.00 	 0.04 	 13212.00 	 0.02 	 13212 	 0.01	 14662 	 0.00 	 0.00 	 0.00 
90 	 12593.00 	 0.04 	 12593.00 	 0.02 	 12593 	 0.01	 14555 	 0.00 	 0.00 	 0.00 
91 	 13341.00 	 0.02 	 13341.00 	 0.02 	 13341 	 0.01	 15025 	 0.00 	 0.00 	 0.00 
92 	 18600.00 	 0.03 	 18600.00 	 0.01 	 18600 	 0.01	 19989 	 0.00 	 0.00 	 0.00 
93 	 15437.00 	 0.03 	 15437.00 	 0.01 	 15437 	 0.01	 16666 	 0.00 	 0.00 	 0.00 
94 	 14899.00 	 0.07 	 14898.50 	 0.02 	 14899 	 0.01	 15900 	 0.00 	 0.00 	 0.50 
95 	 12112.00 	 0.07 	 12110.00 	 0.02 	 12112 	 0.01	 13443 	 0.00 	 0.00 	 2.00 
96 	 10736.00 	 0.03 	 10736.00 	 0.01 	 10736 	 0.01	 12383 	 0.00 	 0.00 	 0.00 
97 	 13699.00 	 0.03 	 13699.00 	 0.01 	 13699 	 0.01	 15705 	 0.00 	 0.00 	 0.00 
98 	 12447.00 	 0.03 	 12447.00 	 0.02 	 12447 	 0.01	 15292 	 0.00 	 0.00 	 0.00 
99 	 15327.00 	 0.03 	 15327.00 	 0.02 	 15327 	 0.01	 17207 	 0.00 	 0.00 	 0.00 
100 	 14692.00 	 0.04 	 14692.00 	 0.02 	 14692 	 0.01	 16181 	 0.00 	 0.00 	 0.00 
