Instance 	 ip_model 	 	 lr_model 	 	 greedy 	 	 UB 	 
 	 objval 	 time 	 objval 	 time 	 objval 	 time 	 objval 	 time 
1 	 350160.00 	 4.94 	 350157.00 	 0.53 	 350160 	 1.61	 386288 	 0.00 	 0.00 	 3.00 
2 	 382194.00 	 5.52 	 382180.00 	 0.44 	 382198 	 1.61	 427102 	 0.00 	 4.00 	 14.00 
3 	 332253.00 	 6.19 	 332242.00 	 0.47 	 332253 	 2.00	 375809 	 0.00 	 0.00 	 11.00 
4 	 371541.00 	 5.68 	 371520.00 	 0.48 	 371541 	 1.63	 430044 	 0.00 	 0.00 	 21.00 
5 	 357255.00 	 4.50 	 357237.50 	 0.51 	 357255 	 1.60	 396111 	 0.00 	 0.00 	 17.50 
6 	 374691.00 	 3.20 	 374691.00 	 0.50 	 374691 	 2.01	 421880 	 0.00 	 0.00 	 0.00 
7 	 336745.00 	 3.38 	 336745.00 	 0.48 	 336745 	 1.97	 383833 	 0.00 	 0.00 	 0.00 
8 	 362868.00 	 2.86 	 362868.00 	 0.46 	 362868 	 1.77	 403329 	 0.00 	 0.00 	 0.00 
9 	 336017.00 	 2.35 	 336017.00 	 0.55 	 336019 	 1.94	 374866 	 0.00 	 2.00 	 0.00 
10 	 307295.00 	 2.72 	 307295.00 	 0.48 	 307295 	 1.82	 357390 	 0.00 	 0.00 	 0.00 
11 	 340572.00 	 4.59 	 340566.50 	 0.46 	 340587 	 1.63	 380311 	 0.00 	 15.00 	 5.50 
12 	 349169.00 	 3.05 	 349169.00 	 0.50 	 349169 	 1.81	 399938 	 0.00 	 0.00 	 0.00 
13 	 349618.00 	 2.09 	 349618.00 	 0.46 	 349622 	 2.66	 399264 	 0.00 	 4.00 	 0.00 
14 	 354329.00 	 5.46 	 354322.50 	 0.48 	 354329 	 1.94	 395256 	 0.00 	 0.00 	 6.50 
15 	 353676.00 	 2.66 	 353676.00 	 0.45 	 353676 	 1.58	 398449 	 0.00 	 0.00 	 0.00 
16 	 334520.00 	 7.55 	 334495.50 	 0.48 	 334520 	 1.96	 382708 	 0.00 	 0.00 	 24.50 
17 	 352299.00 	 5.60 	 352279.25 	 0.59 	 352307 	 1.75	 399287 	 0.00 	 8.00 	 19.75 
18 	 353101.00 	 2.76 	 353101.00 	 0.46 	 353101 	 1.61	 396425 	 0.00 	 0.00 	 0.00 
19 	 351419.00 	 7.57 	 351399.50 	 0.46 	 351419 	 1.75	 393301 	 0.00 	 0.00 	 19.50 
20 	 316106.00 	 5.63 	 316064.50 	 0.44 	 316106 	 1.65	 366616 	 0.00 	 0.00 	 41.50 
21 	 360602.00 	 2.75 	 360602.00 	 0.51 	 360602 	 1.96	 403808 	 0.00 	 0.00 	 0.00 
22 	 367426.00 	 6.00 	 367425.80 	 0.54 	 367445 	 1.74	 414620 	 0.00 	 19.00 	 0.20 
23 	 371946.00 	 2.68 	 371946.00 	 0.49 	 371946 	 1.94	 408406 	 0.00 	 0.00 	 0.00 
24 	 344309.00 	 2.30 	 344309.00 	 0.45 	 344309 	 1.66	 378623 	 0.00 	 0.00 	 0.00 
25 	 314967.00 	 3.16 	 314967.00 	 0.51 	 314967 	 1.76	 355814 	 0.00 	 0.00 	 0.00 
26 	 355581.00 	 4.57 	 355577.00 	 0.63 	 355581 	 1.61	 401373 	 0.00 	 0.00 	 4.00 
27 	 377354.00 	 2.04 	 377354.00 	 0.44 	 377354 	 1.72	 427317 	 0.00 	 0.00 	 0.00 
28 	 392094.00 	 2.45 	 392094.00 	 0.54 	 392094 	 2.07	 433026 	 0.00 	 0.00 	 0.00 
29 	 355162.00 	 5.14 	 355161.00 	 0.53 	 355162 	 1.92	 393287 	 0.00 	 0.00 	 1.00 
30 	 338284.00 	 3.22 	 338284.00 	 0.56 	 338284 	 1.93	 380284 	 0.00 	 0.00 	 0.00 
31 	 363471.00 	 5.38 	 363470.67 	 0.55 	 363485 	 1.64	 399840 	 0.00 	 14.00 	 0.33 
32 	 375634.00 	 3.98 	 375634.00 	 0.42 	 375634 	 1.61	 423480 	 0.00 	 0.00 	 0.00 
33 	 363566.00 	 1.88 	 363566.00 	 0.52 	 363566 	 1.67	 400892 	 0.00 	 0.00 	 0.00 
34 	 307258.00 	 4.37 	 307246.00 	 0.42 	 307258 	 1.81	 360906 	 0.00 	 0.00 	 12.00 
35 	 324980.00 	 2.30 	 324980.00 	 0.42 	 324980 	 1.67	 367690 	 0.00 	 0.00 	 0.00 
36 	 349611.00 	 2.01 	 349611.00 	 0.45 	 349611 	 1.73	 401460 	 0.00 	 0.00 	 0.00 
37 	 334524.00 	 2.75 	 334524.00 	 0.48 	 334524 	 1.95	 375899 	 0.00 	 0.00 	 0.00 
38 	 364868.00 	 6.35 	 364862.00 	 0.46 	 364868 	 1.60	 409255 	 0.00 	 0.00 	 6.00 
39 	 342226.00 	 2.41 	 342226.00 	 0.51 	 342226 	 1.94	 383967 	 0.00 	 0.00 	 0.00 
40 	 358215.00 	 6.06 	 358191.50 	 0.50 	 358215 	 1.98	 400194 	 0.00 	 0.00 	 23.50 
41 	 368158.00 	 2.49 	 368158.00 	 0.45 	 368158 	 1.60	 411355 	 0.00 	 0.00 	 0.00 
42 	 369030.00 	 3.77 	 369026.00 	 0.47 	 369030 	 1.78	 403292 	 0.00 	 0.00 	 4.00 
43 	 358877.00 	 1.92 	 358877.00 	 0.54 	 358877 	 1.96	 399884 	 0.00 	 0.00 	 0.00 
44 	 389659.00 	 2.68 	 389659.00 	 0.44 	 389659 	 1.64	 428224 	 0.00 	 0.00 	 0.00 
45 	 345504.00 	 6.01 	 345495.67 	 0.42 	 345512 	 1.66	 392061 	 0.00 	 8.00 	 8.33 
46 	 349755.00 	 2.59 	 349755.00 	 0.47 	 349755 	 1.76	 389420 	 0.00 	 0.00 	 0.00 
47 	 375255.00 	 2.70 	 375255.00 	 0.52 	 375318 	 1.96	 420683 	 0.00 	 63.00 	 0.00 
48 	 319360.00 	 2.77 	 319360.00 	 0.47 	 319360 	 1.80	 360000 	 0.00 	 0.00 	 0.00 
49 	 385491.00 	 4.50 	 385481.00 	 0.48 	 385491 	 1.60	 432805 	 0.00 	 0.00 	 10.00 
50 	 340535.00 	 2.71 	 340535.00 	 0.55 	 340535 	 1.68	 384622 	 0.00 	 0.00 	 0.00 
51 	 357168.00 	 5.50 	 357158.67 	 0.48 	 357175 	 1.85	 398824 	 0.00 	 7.00 	 9.33 
52 	 315702.00 	 2.29 	 315702.00 	 0.44 	 315702 	 1.59	 355791 	 0.00 	 0.00 	 0.00 
53 	 333452.00 	 2.39 	 333452.00 	 0.51 	 333470 	 1.96	 378449 	 0.00 	 18.00 	 0.00 
54 	 339414.00 	 4.73 	 339411.50 	 0.53 	 339414 	 1.62	 375324 	 0.00 	 0.00 	 2.50 
55 	 308532.00 	 5.86 	 308514.33 	 0.44 	 308532 	 1.93	 354339 	 0.00 	 0.00 	 17.67 
56 	 361637.00 	 5.23 	 361626.33 	 0.54 	 361637 	 1.75	 400936 	 0.00 	 0.00 	 10.67 
57 	 293172.00 	 4.65 	 293169.50 	 0.49 	 293195 	 1.61	 340059 	 0.00 	 23.00 	 2.50 
58 	 326105.00 	 2.59 	 326105.00 	 0.51 	 326105 	 1.61	 362214 	 0.00 	 0.00 	 0.00 
59 	 356415.00 	 2.29 	 356415.00 	 0.49 	 356415 	 1.99	 396757 	 0.00 	 0.00 	 0.00 
60 	 356271.00 	 2.08 	 356271.00 	 0.50 	 356271 	 1.63	 398659 	 0.00 	 0.00 	 0.00 
61 	 386032.00 	 7.13 	 386025.20 	 0.51 	 386032 	 1.82	 431572 	 0.00 	 0.00 	 6.80 
62 	 368268.00 	 2.22 	 368268.00 	 0.43 	 368268 	 1.61	 405666 	 0.00 	 0.00 	 0.00 
63 	 326059.00 	 2.58 	 326059.00 	 0.47 	 326082 	 1.64	 361096 	 0.00 	 23.00 	 0.00 
64 	 363852.00 	 4.48 	 363850.00 	 0.48 	 363852 	 1.93	 399865 	 0.00 	 0.00 	 2.00 
