Instance 	 ip_model 	 	 lr_model 	 	 greedy 	 	 UB 	 
 	 objval 	 time 	 objval 	 time 	 objval 	 time 	 objval 	 time 
1 	 343597.00 	 3.20 	 343597.00 	 0.45 	 343597 	 1.32	 386288 	 0.00 	 0.00 	 0.00 
2 	 375840.00 	 4.04 	 375831.50 	 0.49 	 375840 	 2.17	 427102 	 0.00 	 0.00 	 8.50 
3 	 325989.00 	 3.88 	 325986.00 	 0.46 	 325989 	 1.54	 375809 	 0.00 	 0.00 	 3.00 
4 	 363580.00 	 2.19 	 363580.00 	 0.53 	 363580 	 1.48	 430044 	 0.00 	 0.00 	 0.00 
5 	 351098.00 	 1.91 	 351098.00 	 0.46 	 351098 	 1.52	 396111 	 0.00 	 0.00 	 0.00 
6 	 367450.00 	 2.19 	 367450.00 	 0.49 	 367450 	 1.51	 421880 	 0.00 	 0.00 	 0.00 
7 	 330246.00 	 1.66 	 330246.00 	 0.48 	 330246 	 1.51	 383833 	 0.00 	 0.00 	 0.00 
8 	 355307.00 	 4.78 	 355304.33 	 0.44 	 355307 	 1.58	 403329 	 0.00 	 0.00 	 2.67 
9 	 332260.00 	 2.77 	 332257.50 	 0.62 	 332262 	 1.51	 374866 	 0.00 	 2.00 	 2.50 
10 	 301079.00 	 1.63 	 301079.00 	 0.44 	 301079 	 1.54	 357390 	 0.00 	 0.00 	 0.00 
11 	 335449.00 	 2.05 	 335449.00 	 0.46 	 335449 	 1.34	 380311 	 0.00 	 0.00 	 0.00 
12 	 342432.00 	 2.03 	 342432.00 	 0.42 	 342432 	 1.55	 399938 	 0.00 	 0.00 	 0.00 
13 	 341311.00 	 2.22 	 341311.00 	 0.50 	 341311 	 1.52	 399264 	 0.00 	 0.00 	 0.00 
14 	 348476.00 	 2.17 	 348476.00 	 0.46 	 348476 	 1.31	 395256 	 0.00 	 0.00 	 0.00 
15 	 347364.00 	 3.41 	 347362.00 	 0.43 	 347364 	 1.51	 398449 	 0.00 	 0.00 	 2.00 
16 	 328409.00 	 1.89 	 328409.00 	 0.51 	 328409 	 1.49	 382708 	 0.00 	 0.00 	 0.00 
17 	 346043.00 	 2.43 	 346043.00 	 0.41 	 346043 	 1.29	 399287 	 0.00 	 0.00 	 0.00 
18 	 348362.00 	 3.16 	 348361.50 	 0.45 	 348362 	 1.53	 396425 	 0.00 	 0.00 	 0.50 
19 	 345504.00 	 2.14 	 345504.00 	 0.45 	 345504 	 1.54	 393301 	 0.00 	 0.00 	 0.00 
20 	 309135.00 	 2.11 	 309135.00 	 0.48 	 309135 	 1.53	 366616 	 0.00 	 0.00 	 0.00 
21 	 356036.00 	 2.07 	 356036.00 	 0.42 	 356036 	 1.30	 403808 	 0.00 	 0.00 	 0.00 
22 	 361129.00 	 1.98 	 361129.00 	 0.41 	 361129 	 1.53	 414620 	 0.00 	 0.00 	 0.00 
23 	 367581.00 	 1.89 	 367581.00 	 0.46 	 367581 	 1.32	 408406 	 0.00 	 0.00 	 0.00 
24 	 340111.00 	 1.80 	 340111.00 	 0.42 	 340111 	 1.53	 378623 	 0.00 	 0.00 	 0.00 
25 	 309301.00 	 3.94 	 309298.00 	 0.44 	 309303 	 1.54	 355814 	 0.00 	 2.00 	 3.00 
26 	 349453.00 	 3.78 	 349449.50 	 0.44 	 349453 	 1.33	 401373 	 0.00 	 0.00 	 3.50 
27 	 371176.00 	 2.22 	 371176.00 	 0.50 	 371176 	 1.55	 427317 	 0.00 	 0.00 	 0.00 
28 	 385385.00 	 1.87 	 385385.00 	 0.43 	 385385 	 1.47	 433026 	 0.00 	 0.00 	 0.00 
29 	 351226.00 	 1.72 	 351226.00 	 0.47 	 351226 	 1.61	 393287 	 0.00 	 0.00 	 0.00 
30 	 332076.00 	 3.41 	 332074.50 	 0.43 	 332076 	 1.50	 380284 	 0.00 	 0.00 	 1.50 
31 	 358738.00 	 3.18 	 358735.50 	 0.43 	 358738 	 1.32	 399840 	 0.00 	 0.00 	 2.50 
32 	 369934.00 	 1.86 	 369934.00 	 0.52 	 369934 	 1.53	 423480 	 0.00 	 0.00 	 0.00 
33 	 358751.00 	 2.01 	 358751.00 	 0.47 	 358751 	 1.30	 400892 	 0.00 	 0.00 	 0.00 
34 	 300321.00 	 1.61 	 300321.00 	 0.48 	 300321 	 1.56	 360906 	 0.00 	 0.00 	 0.00 
35 	 317919.00 	 1.90 	 317919.00 	 0.44 	 317919 	 1.32	 367690 	 0.00 	 0.00 	 0.00 
36 	 342072.00 	 2.02 	 342072.00 	 0.42 	 342072 	 1.31	 401460 	 0.00 	 0.00 	 0.00 
37 	 328563.00 	 3.69 	 328562.33 	 0.41 	 328563 	 1.30	 375899 	 0.00 	 0.00 	 0.67 
38 	 359363.00 	 1.86 	 359363.00 	 0.44 	 359363 	 1.33	 409255 	 0.00 	 0.00 	 0.00 
39 	 337400.00 	 1.93 	 337400.00 	 0.46 	 337400 	 1.51	 383967 	 0.00 	 0.00 	 0.00 
40 	 353526.00 	 3.25 	 353523.50 	 0.43 	 353526 	 1.53	 400194 	 0.00 	 0.00 	 2.50 
41 	 364246.00 	 1.60 	 364246.00 	 0.52 	 364246 	 1.52	 411355 	 0.00 	 0.00 	 0.00 
42 	 365525.00 	 2.91 	 365524.50 	 0.43 	 365525 	 1.32	 403292 	 0.00 	 0.00 	 0.50 
43 	 354052.00 	 2.22 	 354052.00 	 0.43 	 354052 	 1.54	 399884 	 0.00 	 0.00 	 0.00 
44 	 384203.00 	 1.81 	 384203.00 	 0.46 	 384203 	 1.51	 428224 	 0.00 	 0.00 	 0.00 
45 	 338791.00 	 2.20 	 338791.00 	 0.46 	 338791 	 1.31	 392061 	 0.00 	 0.00 	 0.00 
46 	 346394.00 	 1.19 	 346394.00 	 0.49 	 346394 	 1.30	 389420 	 0.00 	 0.00 	 0.00 
47 	 368864.00 	 2.42 	 368864.00 	 0.44 	 368864 	 1.34	 420683 	 0.00 	 0.00 	 0.00 
48 	 314959.00 	 1.64 	 314959.00 	 0.39 	 314959 	 1.32	 360000 	 0.00 	 0.00 	 0.00 
